id,region,address,developer,lat,lon,class_desc,plan_ready100perc_date,floors,flats,square,object_problem,wall_material,infrastructure_index,parking_count,energy_eff,price_avg,ceiling_height,guest_parking_count
27578,47,гп Фёдоровское,СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК АЛЬТЕРА,59.372,31.0175,Типовой,2021-01-22,2.0,9.0,655.6,0,Кирпич,1,0.0,B,47343.0,"2,7",0.0
30252,47,гп Фёдоровское,СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК АЛЬТЕРА,59.662,30.5312,Типовой,2021-03-30,2.0,6.0,514.8,0,Кирпич,3,0.0,B,36346.0,"2,7",0.0
29774,47,гп Фёдоровское,СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК АЛЬТЕРА,59.662,30.5312,Типовой,2021-02-09,2.0,6.0,417.2,0,Кирпич,3,0.0,B,45760.0,"2,7",0.0
30251,47,гп Фёдоровское,СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК АЛЬТЕРА,59.662,30.5312,Типовой,2021-02-09,2.0,7.0,505.95,0,Кирпич,3,0.0,B,48051.0,"2,7",0.0
30250,47,гп Фёдоровское,СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК АЛЬТЕРА,59.662,30.5312,Типовой,2021-02-09,2.0,9.0,663.04,0,Кирпич,3,0.0,B,45744.0,"2,7",0.0
30282,47,гп Фёдоровское,СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК АЛЬТЕРА,59.662,30.5312,Типовой,2021-02-09,2.0,6.0,425.48,0,Кирпич,3,0.0,B,43324.0,"2,7",0.0
29773,47,гп Фёдоровское,СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК АЛЬТЕРА,59.662,30.5312,Типовой,2021-02-09,2.0,9.0,655.6,0,Кирпич,3,0.0,B,36427.0,"2,7",0.0
35500,47,г Кировск,СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК АРГО-ИНВЕСТ,59.8787,31.0077,Комфорт,2021-12-06,10.0,223.0,8074.23,0,Монолит-кирпич,6,0.0,B,82288.0,"2,56 - 2,62",64.0
35501,47,г Кировск,СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК АРГО-ИНВЕСТ,59.8785,31.0081,Комфорт,2021-12-06,10.0,215.0,7747.11,0,Монолит-кирпич,6,0.0,B,76902.0,"2,56 - 2,62",60.0
34356,47,гп имени Свердлова,СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК АРМАНД,59.8001,30.6403,Типовой,2024-12-31,17.0,358.0,14428.08,0,Монолит-кирпич,3,0.0,B,76743.0,"2,8",12.0
34357,47,гп имени Свердлова,СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК АРМАНД,59.8001,30.6403,Типовой,2024-12-31,17.0,358.0,14408.83,0,Монолит-кирпич,3,0.0,B,76723.0,"2,8",43.0
43353,47,д Новое Девяткино,СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК ВЕКТОР,60.0486,30.4678,Типовой,2024-09-30,12.0,667.0,21138.49,0,Монолит-кирпич,7,0.0,B,152267.0,"2,7",147.0
44043,47,"г Всеволожск, пр-кт Октябрьский, вл. 78",СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК ВСК 47,60.0187,30.6436,Типовой,2023-12-31,7.0,80.0,4469.5,0,Монолит-кирпич,7,61.0,B,,"2,65",2.0
34370,47,"д Красницы, набережная Кристальная, д. 110",СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК ГАТЧИНСКАЯ ГОЛЬФ-ДЕРЕВНЯ,59.4606,30.3256,Бизнес,2023-12-31,5.0,38.0,3829.78,0,Другое,1,48.0,A+,192444.0,"3,2",0.0
34589,47,"д Красницы, набережная Кристальная, д. 116",СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК ГАТЧИНСКАЯ ГОЛЬФ-ДЕРЕВНЯ,59.4605,30.3268,Бизнес,2023-12-31,5.0,38.0,3829.78,0,Другое,1,48.0,A+,191689.0,"3,2",0.0
34369,47,"д Красницы, набережная Кристальная, д. 109",СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК ГАТЧИНСКАЯ ГОЛЬФ-ДЕРЕВНЯ,59.4608,30.3243,Бизнес,2023-12-31,5.0,38.0,3829.78,0,Другое,1,48.0,A+,187369.0,"3,2",0.0
35170,47,"д Красницы, аллея Парковая, д. 97",СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК ГАТЧИНСКАЯ ГОЛЬФ-ДЕРЕВНЯ,59.4611,30.3307,Элитный,2023-12-31,3.0,4.0,1138.17,0,Другое,1,0.0,A++,186000.0,"3,3",0.0
35172,47,"д Красницы, аллея Парковая, д. 91",СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК ГАТЧИНСКАЯ ГОЛЬФ-ДЕРЕВНЯ,59.4614,30.3308,Элитный,2023-12-31,3.0,4.0,1138.17,0,Другое,1,0.0,A++,186000.0,"3,3",0.0
34579,47,"д Красницы, проспект Курортный, д. 92",СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК ГАТЧИНСКАЯ ГОЛЬФ-ДЕРЕВНЯ,59.4617,30.3271,Элитный,2023-12-31,5.0,20.0,2649.08,0,Другое,1,30.0,A,193184.0,"3,2",7.0
35171,47,"д Красницы, проспект Курортный, д. 93",СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК ГАТЧИНСКАЯ ГОЛЬФ-ДЕРЕВНЯ,59.4619,30.3285,Элитный,2023-12-31,3.0,4.0,1138.17,0,Другое,1,0.0,A++,186000.0,"3,3",4.0
34468,47,"д Красницы, набережная Кристалльная, д. 94",СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК ГАТЧИНСКАЯ ГОЛЬФ-ДЕРЕВНЯ,59.4615,30.3243,Бизнес,2023-12-31,5.0,32.0,2869.28,0,Другое,1,32.0,A,181152.0,"3,2",7.0
34580,47,"д Красницы, набережная Кристальная, д. 100",СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК ГАТЧИНСКАЯ ГОЛЬФ-ДЕРЕВНЯ,59.4612,30.3261,Бизнес,2023-12-31,5.0,32.0,2869.28,0,Другое,1,32.0,A,198887.0,"3,2",7.0
35169,47,"д Красницы, проспект Курортный, д. 98",СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК ГАТЧИНСКАЯ ГОЛЬФ-ДЕРЕВНЯ,59.4615,30.3286,Элитный,2023-12-31,3.0,4.0,1138.17,0,Другое,1,0.0,A++,186000.0,"3,3",0.0
35173,47,"д Красницы, аллея Парковая, д. 83",СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК ГАТЧИНСКАЯ ГОЛЬФ-ДЕРЕВНЯ,59.4621,30.3303,Элитный,2023-09-30,3.0,4.0,1138.17,0,Другое,1,0.0,A++,186000.0,"3,3",0.0
34367,47,"д Красницы, проспект Курортный, д. 106",СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК ГАТЧИНСКАЯ ГОЛЬФ-ДЕРЕВНЯ,59.461,30.3296,Элитный,2023-12-31,3.0,4.0,1138.17,0,Другое,1,0.0,A++,186000.0,"3,3",0.0
34368,47,"д Красницы, проспект Курортный, д. 101",СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК ГАТЧИНСКАЯ ГОЛЬФ-ДЕРЕВНЯ,59.4612,30.3289,Элитный,2023-12-31,3.0,4.0,1138.17,0,Другое,1,0.0,A++,186000.0,"3,3",0.0
35174,47,"д Красницы, аллея Парковая, д. 82",СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК ГАТЧИНСКАЯ ГОЛЬФ-ДЕРЕВНЯ,59.4622,30.3296,Элитный,2023-12-31,3.0,4.0,1138.17,0,Другое,1,0.0,A++,186000.0,"3,3",0.0
35194,47,"д Красницы, аллея Парковая, д. 86",СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК ГАТЧИНСКАЯ ГОЛЬФ-ДЕРЕВНЯ,59.4618,30.3307,Элитный,2023-09-30,3.0,4.0,1138.17,0,Другое,1,0.0,A++,186000.0,"3,3",0.0
17807,47,"гп Новоселье, д. 1",СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК ГОРОДСКИЕ КВАРТАЛЫ,59.8082,30.0712,Комфорт,2019-01-11,13.0,119.0,4435.28,0,Панель,5,0.0,B,,,
32658,47,"гп Новоселье, корпус 1",СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК ГОРОДСКИЕ КВАРТАЛЫ,59.8071,30.0633,Комфорт,2021-07-30,3.0,33.0,1526.82,0,Монолит-кирпич,5,0.0,B,99895.0,"2,72",32.0
33665,47,"гп Новоселье, ул Парадная",СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК ГОРОДСКИЕ КВАРТАЛЫ,59.809,30.0893,Комфорт,2021-09-13,9.0,504.0,22861.9,0,Монолит-кирпич,5,0.0,B,94669.0,"2,7 - 3,6",115.0
17806,47,"гп Новоселье, д. 2",СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК ГОРОДСКИЕ КВАРТАЛЫ,59.8083,30.0724,Комфорт,2019-01-11,13.0,119.0,4435.28,0,Панель,5,0.0,B,,,
32659,47,"гп Новоселье, корпус 2",СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК ГОРОДСКИЕ КВАРТАЛЫ,59.8071,30.0642,Комфорт,2021-07-30,3.0,33.0,1526.82,0,Монолит-кирпич,5,0.0,B,97274.0,"2,72",32.0
17808,47,"гп Новоселье, д. 3",СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК ГОРОДСКИЕ КВАРТАЛЫ,59.8078,30.0725,Комфорт,2019-01-11,13.0,119.0,4435.28,0,Панель,5,0.0,B,,,
32660,47,"гп Новоселье, корпус 3",СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК ГОРОДСКИЕ КВАРТАЛЫ,59.8066,30.0646,Комфорт,2021-07-30,3.0,33.0,1526.82,0,Монолит-кирпич,5,0.0,B,104553.0,"2,72",32.0
32661,47,"гп Новоселье, корпус 4",СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК ГОРОДСКИЕ КВАРТАЛЫ,59.8061,30.0646,Комфорт,2021-07-30,3.0,33.0,1510.38,0,Монолит-кирпич,5,0.0,B,100619.0,"2,72",32.0
17809,47,"гп Новоселье, д. 4",СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК ГОРОДСКИЕ КВАРТАЛЫ,59.8076,30.0717,Комфорт,2019-01-11,13.0,119.0,4435.28,0,Панель,5,0.0,B,,,
32662,47,"гп Новоселье, корпус 5",СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК ГОРОДСКИЕ КВАРТАЛЫ,59.8056,30.0643,Комфорт,2021-07-30,3.0,33.0,1526.82,0,Монолит-кирпич,5,0.0,B,97183.0,"2,72",32.0
32663,47,"гп Новоселье, корпус 6",СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК ГОРОДСКИЕ КВАРТАЛЫ,59.8056,30.0635,Комфорт,2021-07-30,3.0,33.0,1526.82,0,Монолит-кирпич,5,0.0,B,98718.0,"2,72",32.0
32664,47,"гп Новоселье, корпус 7",СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК ГОРОДСКИЕ КВАРТАЛЫ,59.8061,30.0632,Комфорт,2021-07-30,3.0,33.0,1526.82,0,Монолит-кирпич,5,0.0,B,94770.0,"2,72",32.0
32665,47,"гп Новоселье, корпус 8",СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК ГОРОДСКИЕ КВАРТАЛЫ,59.8066,30.0632,Комфорт,2021-07-30,3.0,33.0,1526.82,0,Монолит-кирпич,5,0.0,B,97196.0,"2,72",32.0
37509,47,"г. Мурино, улица Екатерининская, д. 16/5",СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК ГРАФСТРОЙ,60.0601,30.4385,Комфорт,2023-06-30,19.0,969.0,36444.64,0,Монолит-кирпич,6,0.0,B,144002.0,"2,73",20.0
37510,47,"г. Мурино, улица Екатерининская, д. 18/3",СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК ГРАФСТРОЙ,60.0598,30.4402,Комфорт,2024-06-30,19.0,541.0,20044.54,0,Монолит-кирпич,6,0.0,B,,"2,73",49.0
37511,47,"г. Мурино, улица Екатерининская, д. 20/1",СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК ГРАФСТРОЙ,60.0598,30.4419,Комфорт,2025-03-31,19.0,615.0,24609.84,0,Монолит-кирпич,6,0.0,B,,"2,73",50.0
42454,47,"г Всеволожск, литера 0",CПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК ДМ-ЮЖНЫЙ,59.9867,30.6505,Типовой,2023-12-31,10.0,176.0,8230.5,0,Панель,7,185.0,D,107324.0,"2,7",185.0
42301,47,г. Мурино,СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК ЕВРОИНВЕСТ МУРИНО,60.071,30.436,Комфорт,2024-12-31,13.0,568.0,21805.09,0,Монолит-кирпич,5,107.0,B,,"3,04",53.0
39007,47,д Лаврики,СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК ЕВРОИНВЕСТ МУРИНО,60.0702,30.4362,Комфорт,2023-06-30,13.0,176.0,7496.28,0,Монолит-кирпич,6,0.0,C,132837.0,3,53.0
42135,47,г. Мурино,СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК ЕВРОИНВЕСТ МУРИНО,60.0687,30.4384,Комфорт,2024-03-31,13.0,440.0,16881.91,0,Монолит-кирпич,6,72.0,C,139835.0,"3,04",61.0
42251,47,г. Мурино,СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК ЕВРОИНВЕСТ МУРИНО,60.0706,30.4411,Комфорт,2024-09-30,13.0,437.0,17095.86,0,Монолит-кирпич,6,89.0,B,,"3,04",53.0
39008,47,д Лаврики,СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК ЕВРОИНВЕСТ МУРИНО,60.0698,30.4369,Комфорт,2023-12-31,13.0,363.0,13136.31,0,Монолит-кирпич,6,258.0,C,142114.0,3,0.0
39009,47,д Лаврики,СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК ЕВРОИНВЕСТ МУРИНО,60.0701,30.4368,Комфорт,2023-12-31,13.0,315.0,13649.75,0,Монолит-кирпич,6,0.0,C,132081.0,3,0.0
39010,47,д Лаврики,СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК ЕВРОИНВЕСТ МУРИНО,60.0691,30.4369,Комфорт,2024-06-30,13.0,382.0,14249.71,0,Монолит-кирпич,6,0.0,C,150812.0,"3,06",27.0
39312,47,"г Всеволожск, пр-кт Октябрьский, вл. 74",СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК ЕВРОСТРОЙ,60.0186,30.6421,Комфорт,2022-06-30,7.0,65.0,2427.69,0,Монолит-кирпич,7,20.0,B,124602.0,"2,65",4.0
43347,47,гп Новоселье,СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК ЖИЛ-СТРОЙ НОВОСЕЛЬЕ,59.8091,30.0636,Комфорт,2023-06-30,8.0,398.0,11998.1,0,Панель,5,0.0,C,120264.0,"2,7",91.0
43345,47,гп Новоселье,СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК ЖИЛ-СТРОЙ НОВОСЕЛЬЕ,59.8108,30.061,Комфорт,2023-06-30,8.0,397.0,11987.8,0,Панель,5,0.0,C,118449.0,"2,7",145.0
7744,47,"гп Новоселье, (участок 7, кадастровый номер земельного участка 47:14:0504001:49)",СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК ИНВЕСТИЦИОННАЯ КОМПАНИЯ СТРОИТЕЛЬНЫЙ ТРЕСТ,59.8111,30.0857,Комфорт,2019-09-26,6.0,171.0,9541.87,0,Другое,5,0.0,C,72857.0,,
38921,47,"д Новое Девяткино, корпус 2.1",СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК ИНВЕСТАЛЬЯНС,60.0535,30.467,Типовой,2023-06-30,25.0,331.0,13397.5,0,Другое,7,0.0,A,111110.0,"2,68 - 3,3",3.0
42384,47,"д Новое Девяткино, корпус 9",СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК ИНВЕСТАЛЬЯНС,60.0516,30.4666,Типовой,2024-03-31,25.0,860.0,36794.1,0,Другое,7,0.0,A+,117870.0,"2,68 - 3,65",0.0
38922,47,"д Новое Девяткино, корпус 11",СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК ИНВЕСТАЛЬЯНС,60.0538,30.4678,Типовой,2023-06-30,7.0,0.0,0.0,0,Монолит-кирпич,7,300.0,Не нормируется,43471.0,,0.0
26285,47,"г Гатчина, улица Хохлова, д. 16",СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК ИНВЕСТСТРОЙ КОРПОРАЦИЯ,59.5762,30.1255,Комфорт,2022-02-21,10.0,280.0,15715.0,0,Кирпич,9,80.0,A,62604.0,"2,7",69.0
4952,47,"город Кудрово, проспект Европейский, д. 22, блок-секция 1-5",СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК ИНВЕСТТОРГ 6-1,59.9115,30.5218,Комфорт,2022-03-31,23.0,780.0,32240.8,0,Монолит-кирпич,7,228.0,B,86778.0,"2,74",83.0
4951,47,"город Кудрово, проспект Европейский, д. 22, блок-секция 6-9",СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК ИНВЕСТТОРГ 6-1,59.9116,30.5197,Комфорт,2022-12-31,23.0,740.0,32789.2,0,Монолит-кирпич,7,149.0,B,119497.0,"2,74",0.0
4950,47,"город Кудрово, проспект Строителей, д. 16",СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК ИНВЕСТТОРГ 6-3,59.91,30.5227,Комфорт,2022-03-31,23.0,720.0,24475.0,0,Монолит-кирпич,7,252.0,B,86679.0,"2,74",22.0
4949,47,"город Кудрово, проспект Строителей, д. 16, корпус 1",СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК ИНВЕСТТОРГ 6-3,59.909,30.5222,Комфорт,2022-12-31,23.0,720.0,24475.0,0,Монолит-кирпич,7,92.0,B,121270.0,"2,74",74.0
16792,47,деревня Янино 1,СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК КВС ДЕВЕЛОПМЕНТ,59.9564,30.5962,Комфорт,2018-10-31,9.0,229.0,9248.61,0,Монолит-кирпич,4,0.0,C,61499.0,,
16799,47,"гп Янино-1, корпус Корпус 1.1 – ID объекта (16799)",СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК КВС ДЕВЕЛОПМЕНТ,59.9572,30.5924,Комфорт,2020-08-04,9.0,235.0,10065.45,0,Монолит-кирпич,4,0.0,C,67423.0,,
27356,47,"гп Янино-1, корпус Корпус 8.1 - ID объекта (27356)",СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК КВС ДЕВЕЛОПМЕНТ,59.9584,30.5975,Комфорт,2020-12-28,9.0,208.0,7307.4,0,Монолит-кирпич,3,0.0,B,74380.0,"2,78",40.0
35090,47,"гп Янино-1, корпус Корпус 3.1 - ID объекта (35090)",СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК КВС ДЕВЕЛОПМЕНТ,59.9583,30.595,Комфорт,2021-12-30,9.0,97.0,4893.0,0,Монолит-кирпич,4,0.0,B,80937.0,"2,76",5.0
37837,47,гп Янино-1,СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК КВС ДЕВЕЛОПМЕНТ,59.9577,30.5966,Типовой,2022-02-10,5.0,0.0,0.0,0,Монолит-кирпич,4,249.0,Не нормируется,32559.0,,0.0
37533,47,гп Янино-1,СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК КВС ДЕВЕЛОПМЕНТ,59.9601,30.604,Комфорт,2022-12-31,9.0,441.0,18452.57,0,Монолит-кирпич,2,0.0,A,100904.0,"2,78",19.0
43771,47,гп Янино-1,СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК КВС ДЕВЕЛОПМЕНТ,59.9613,30.6027,Комфорт,2023-12-31,9.0,282.0,12412.14,0,Монолит-кирпич,2,0.0,B,31281.0,"2,78 - 3,08",0.0
26627,47,"Янино-2, корпус Корпус 6.1 - ID объекта (26627)",СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК КВС ДЕВЕЛОПМЕНТ,59.9578,30.5953,Комфорт,2022-09-30,9.0,227.0,10091.43,0,Монолит-кирпич,4,0.0,B,89534.0,"2,76",16.0
16793,47,гп Янино-1,СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК КВС ДЕВЕЛОПМЕНТ,59.9567,30.5971,Комфорт,2018-10-31,9.0,307.0,12542.09,0,Монолит-кирпич,4,0.0,C,63513.0,,
16798,47,"гп Янино-1, корпус Корпус 1.2 – ID объекта (16798)",СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК КВС ДЕВЕЛОПМЕНТ,59.9576,30.5933,Комфорт,2020-08-04,9.0,179.0,7729.01,0,Монолит-кирпич,4,0.0,C,67503.0,,
27357,47,"гп Янино-1, корпус Корпус 8.2 - ID объекта (27357)",СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК КВС ДЕВЕЛОПМЕНТ,59.9588,30.5984,Комфорт,2020-12-28,9.0,208.0,7307.4,0,Монолит-кирпич,3,0.0,B,77627.0,"2,78",25.0
26628,47,"Янино-2, корпус Корпус 6.2 - ID объекта (26628)",СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК КВС ДЕВЕЛОПМЕНТ,59.9583,30.5972,Комфорт,2022-09-30,9.0,115.0,6079.45,0,Монолит-кирпич,3,0.0,B,84217.0,"2,76",16.0
37534,47,гп Янино-1,СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК КВС ДЕВЕЛОПМЕНТ,59.9597,30.6035,Комфорт,2023-09-30,9.0,539.0,22531.99,0,Монолит-кирпич,2,0.0,A,112768.0,"2,78 - 3",50.0
43772,47,гп Янино-1,СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК КВС ДЕВЕЛОПМЕНТ,59.9613,30.6027,Комфорт,2023-12-31,9.0,334.0,15580.55,0,Монолит-кирпич,2,0.0,B,122136.0,"2,78 - 3,08",0.0
27358,47,"гп Янино-1, корпус Корпус 8.3 - ID объекта (27358)",СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК КВС ДЕВЕЛОПМЕНТ,59.9589,30.5996,Комфорт,2021-08-20,9.0,207.0,7643.4,0,Монолит-кирпич,2,0.0,B,81428.0,"2,78",34.0
16800,47,"гп Янино-1, корпус Корпус 1.3 – ID объекта (16800)",СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК КВС ДЕВЕЛОПМЕНТ,59.9578,30.5914,Комфорт,2020-08-04,9.0,115.0,6079.45,0,Монолит-кирпич,4,0.0,C,68487.0,,
16801,47,"гп Янино-1, корпус Корпус 1.4 – ID объекта (16801)",СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК КВС ДЕВЕЛОПМЕНТ,59.9582,30.5923,Комфорт,2020-08-04,9.0,75.0,3563.35,0,Монолит-кирпич,4,0.0,C,65353.0,,
43773,47,гп Янино-1,СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК КВС ДЕВЕЛОПМЕНТ,59.9613,30.6027,Комфорт,2023-12-31,9.0,135.0,7428.38,0,Монолит-кирпич,2,0.0,B,125700.0,"2,78 - 3,08",0.0
26629,47,"Янино-2, корпус Корпус 6.3 - ID объекта (26629)",СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК КВС ДЕВЕЛОПМЕНТ,59.9587,30.5947,Комфорт,2022-09-30,9.0,179.0,7728.01,0,Монолит-кирпич,4,0.0,B,91228.0,"2,76",15.0
27360,47,"гп Янино-1, корпус Корпус 8.5 - ID объекта (27360)а (27359)",СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК КВС ДЕВЕЛОПМЕНТ,59.9594,30.5973,Комфорт,2020-12-28,9.0,222.0,9622.2,0,Монолит-кирпич,3,0.0,B,75004.0,"2,78",0.0
27359,47,"гп Янино-1, корпус Корпус 8.4 - ID объекта (27359)",СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК КВС ДЕВЕЛОПМЕНТ,59.9591,30.5965,Комфорт,2020-12-28,9.0,222.0,9622.2,0,Монолит-кирпич,3,0.0,B,73834.0,"2,78",0.0
43774,47,гп Янино-1,СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК КВС ДЕВЕЛОПМЕНТ,59.9613,30.6027,Комфорт,2023-12-31,9.0,300.0,14776.01,0,Монолит-кирпич,2,0.0,B,114661.0,"2,78 - 3,08",0.0
27361,47,"гп Янино-1, корпус Корпус 8.6 - ID объекта (27361)",СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК КВС ДЕВЕЛОПМЕНТ,59.9597,30.5983,Комфорт,2021-08-20,9.0,70.0,3429.1,0,Монолит-кирпич,2,0.0,B,75325.0,"2,78",0.0
22467,47,"г Сертолово, улица Мира",СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК КВС-СЕРТОЛОВО,60.166,30.1879,Комфорт,2019-02-13,6.0,129.0,5341.41,0,Монолит-кирпич,3,0.0,B,,,
6318,47,"г Сертолово, микрорайон Сертолово-2, корпус ID объекта (6318)",СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК КВС-СЕРТОЛОВО,60.163,30.1963,Комфорт,2020-09-07,6.0,130.0,7289.41,0,Монолит-кирпич,3,0.0,B,80108.0,,
28080,47,"г Сертолово, ул Мира, корпус корпус 13 – ID объекта (28080)",СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК КВС-СЕРТОЛОВО,60.1623,30.1992,Комфорт,2021-10-07,6.0,133.0,5850.0,0,Монолит-кирпич,3,0.0,B,91122.0,"2,76",16.0
22471,47,"г Сертолово, улица Мира",СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК КВС-СЕРТОЛОВО,60.1661,30.192,Комфорт,2019-11-07,6.0,152.0,7011.84,0,Монолит-кирпич,3,0.0,B,,,
42076,47,г Сертолово,СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК КВС-СЕРТОЛОВО,60.1648,30.2023,Комфорт,2023-12-31,6.0,288.0,14559.04,0,Монолит-кирпич,3,0.0,B,119232.0,"2,77 - 3",0.0
