id,region,address,developer,lat,lon,class_desc,plan_ready100perc_date,floors,flats,square,object_problem,wall_material,price_avg,infrastructure_index,parking_count,energy_eff,ceiling_height,guest_parking_count
10627,50,"с/п Булатниковское, д. 36",ГРАНЕЛЬ,55.5265,37.6463,Типовой,2021-10-20,10.0,430,14218.31,0,Блоки,99257.0,4,0.0,B,"2,69",46.0
10628,50,"с/п Булатниковское, д. 37",ГРАНЕЛЬ,55.526,37.6452,Типовой,2021-10-20,10.0,224,9705.38,0,Блоки,90922.0,4,0.0,B,"2,69",31.0
10630,50,"с/п Булатниковское, д. 38",ГРАНЕЛЬ,55.5294,37.6524,Типовой,2021-10-20,10.0,206,6515.81,0,Блоки,118114.0,5,0.0,B,"2,69",21.0
10630,50,"с/п Булатниковское, д. 38",ГРАНЕЛЬ,55.5294,37.6524,Типовой,2021-10-20,10.0,206,6515.81,0,Блоки,118114.0,5,0.0,B,"2,69",21.0
21358,50,"г Балашиха, микрорайон № 39, улица Трубецкая, корпус 4, вл. 2Б",ГРАНЕЛЬ,55.8363,37.9539,Типовой,2021-12-14,17.0,415,15814.96,0,Монолит-кирпич,77728.0,7,0.0,B,"2,69",272.0
37541,50,"г Мытищи, корпус 7",ГРАНЕЛЬ,55.9595,37.6789,Типовой,2022-01-01,7.0,1731,65803.4,0,Монолит-кирпич,119938.0,4,0.0,B,"2,8 - 5,72",110.0
21329,50,"г Балашиха, микрорайон № 39, улица Трубецкая, корпус 3, вл. 2Б",ГРАНЕЛЬ,55.837,37.9546,Типовой,2022-06-30,26.0,1529,54368.93,0,Монолит-кирпич,89443.0,7,0.0,C,"2,69 - 2,74",272.0
13495,50,"с/п Булатниковское, д. 40",ГРАНЕЛЬ,55.5269,37.647,Типовой,2023-03-31,10.0,268,12492.84,0,Панель,132049.0,5,0.0,B,"2,69",40.0
35647,50,"г Балашиха, ул Автозаводская, д. К307",ГЛАВСТРОЙ-САВВИНО - СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК,55.7383,38.0013,Комфорт,2021-10-19,22.0,240,10521.84,0,Монолит-кирпич,97378.0,8,0.0,C,"2,7",28.0
35646,50,"г Балашиха, район Городской округ Балашиха, ул Автозаводская, д. К308",ГЛАВСТРОЙ-САВВИНО - СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК,55.7376,38.0012,Комфорт,2022-01-01,22.0,400,17986.72,0,Монолит-кирпич,112402.0,8,0.0,B,"2,7",48.0
37716,50,"п Заря, Автозаводская, корпус К309",ГЛАВСТРОЙ-САВВИНО - СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК,55.7366,38.001,Комфорт,2022-01-01,22.0,240,10545.13,0,Монолит-кирпич,129028.0,8,0.0,C,"2,7",28.0
43836,50,"г Балашиха, ул Автозаводская, корпус 403",ГЛАВСТРОЙ-САВВИНО - СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК,55.7376,38.0033,Комфорт,2024-03-31,22.0,400,18014.28,0,Монолит-кирпич,167500.0,9,0.0,B,"2,7",39.0
41267,50,"г Балашиха, Автозаводская, корпус 311",ГЛАВСТРОЙ-САВВИНО - СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК,55.7369,37.9993,Комфорт,2023-03-31,18.0,338,15666.12,0,Монолит-кирпич,126201.0,8,0.0,B,"2,7",250.0
43832,50,"г Балашиха, ул Автозаводская, корпус 404",ГЛАВСТРОЙ-САВВИНО - СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК,55.7383,38.0034,Комфорт,2023-09-30,22.0,240,10571.15,0,Монолит-кирпич,166000.0,9,0.0,B,"2,75",32.0
43450,50,"г Балашиха, ул Автозаводская, корпус 402",ГЛАВСТРОЙ-САВВИНО - СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК,55.7367,38.0031,Комфорт,2023-09-30,22.0,240,10571.15,0,Монолит-кирпич,137300.0,9,0.0,B,"2,7",32.0
40192,50,"г Балашиха, ул Автозаводская, д. 310",ГЛАВСТРОЙ-САВВИНО - СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК,55.7361,38.0009,Комфорт,2022-12-31,22.0,280,13611.28,0,Монолит-кирпич,132657.0,8,0.0,B,"2,7",49.0
41266,50,"г Балашиха, Автозаводская, корпус 314",ГЛАВСТРОЙ-САВВИНО - СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК,55.737,37.9993,Комфорт,2022-12-31,13.0,236,10486.34,0,Монолит-кирпич,140588.0,8,0.0,B,"2,7",139.0
43451,50,"г Балашиха, ул Автозаводская, корпус 401, блок-секция 1",ГЛАВСТРОЙ-САВВИНО - СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК,55.7362,38.0026,Комфорт,2024-03-31,22.0,280,13612.95,0,Монолит-кирпич,144047.0,8,0.0,B,"2,7",50.0
29082,50,д Павловское,ДВИНА,55.8734,36.9484,Типовой,2020-09-22,7.0,120,6320.6,0,Кирпич,42646.0,2,0.0,B,,
35604,50,"г Красноармейск, ул Новая Жизнь, д. 13",ДВМ ГРУППА,56.1011,38.1387,Типовой,2016-11-03,10.0,60,2473.09,0,Панель,,4,0.0,A++,,
1821,50,"г Химки, улица 7-ой Гвардейской дивизии, корпус 3",ДЕНИЗ-ДЕВЕЛОПМЕНТ,55.952,37.3069,Комфорт,2021-11-19,17.0,153,9167.6,0,Монолит-кирпич,68757.0,8,0.0,B,"2,69",36.0
1822,50,"г Химки, улица 7-ой Гвардейской дивизии, корпус 4",ДЕНИЗ-ДЕВЕЛОПМЕНТ,55.9515,37.3068,Комфорт,2021-11-19,17.0,169,9131.1,0,Монолит-кирпич,72033.0,8,0.0,B,"2,69",36.0
29732,50,"г Подольск, улица Парковая, д. 3",ДИСКОМ-П,55.433,37.5256,Типовой,,2.0,0,0.0,0,Другое,,8,244.0,Не нормируется,,
24017,50,"г Дмитров, ул Луговая",ДМИТРОВСКИЕ ГОРИЗОНТЫ,56.3526,37.5162,Типовой,2021-10-15,3.0,75,4159.7,0,Кирпич,47562.0,8,0.0,A,"2,8",6.0
18172,50,"район 36, корпус 59",ДОМ-СПЕЦСТРОЙ,55.914,37.7809,Бизнес,2019-12-25,25.0,408,18321.84,0,Монолит-кирпич,,7,147.0,Не нормируется,,
34902,50,"г Мытищи, д. 59",ДОМ-СПЕЦСТРОЙ,55.9141,37.7809,Бизнес,2019-12-25,25.0,408,18306.8,0,Монолит-кирпич,,7,0.0,A,,
25388,50,"г Реутов, улица Комсомольская, д. 2",ДОМСТРОЙ,55.7563,37.8502,Другое,2019-12-26,29.0,478,38074.0,0,Монолит-кирпич,72277.0,9,239.0,C,,
43,50,"г Долгопрудный, корпус мкр. Центральный, корпус 16, блок-секция 1",ДОЛГОПРУДНЕНСКОЕ УПРАВЛЕНИЕ КАПИТАЛЬНОГО СТРОИТЕЛЬСТВА,55.9367,37.508,Комфорт,2018-12-29,26.0,300,11580.0,0,Монолит-кирпич,,9,,B,,
46,50,"г Долгопрудный, корпус мкр. Центральный корпус 52г, блок-секция 3",ДОЛГОПРУДНЕНСКОЕ УПРАВЛЕНИЕ КАПИТАЛЬНОГО СТРОИТЕЛЬСТВА,55.9346,37.5008,Комфорт,2018-10-29,24.0,263,14458.04,0,Монолит-кирпич,,9,,A,,
48,50,"г Долгопрудный, корпус мкр. по ул. Московская, корпус 24, блок-секция 1",ДОЛГОПРУДНЕНСКОЕ УПРАВЛЕНИЕ КАПИТАЛЬНОГО СТРОИТЕЛЬСТВА,55.9633,37.5205,Комфорт,2018-11-07,13.0,144,8336.5,0,Монолит-кирпич,,6,0.0,B,,
44,50,"г Долгопрудный, корпус мкр. Центральный, корпус 52а, блок-секция 3",ДОЛГОПРУДНЕНСКОЕ УПРАВЛЕНИЕ КАПИТАЛЬНОГО СТРОИТЕЛЬСТВА,55.9354,37.5008,Комфорт,2018-10-22,24.0,263,15212.6,0,Монолит-кирпич,,9,,A,,
41,50,"г Долгопрудный, корпус 17",ДОЛГОПРУДНЕНСКОЕ УПРАВЛЕНИЕ КАПИТАЛЬНОГО СТРОИТЕЛЬСТВА,55.9364,37.5066,Комфорт,2019-06-18,26.0,438,17920.0,0,Монолит-кирпич,,8,0.0,B,,
42,50,"г Долгопрудный, корпус мкр. Центральный, корпус 18, блок-секция 2",ДОЛГОПРУДНЕНСКОЕ УПРАВЛЕНИЕ КАПИТАЛЬНОГО СТРОИТЕЛЬСТВА,55.9361,37.5054,Комфорт,2018-12-29,26.0,438,17920.0,0,Монолит-кирпич,,9,0.0,B,,
47,50,"г Долгопрудный, шоссе Новое, д. 8, блок-секция 6",ДОЛГОПРУДНЕНСКОЕ УПРАВЛЕНИЕ КАПИТАЛЬНОГО СТРОИТЕЛЬСТВА,55.9715,37.5099,Комфорт,2019-02-14,17.0,464,24987.86,0,Монолит-кирпич,,5,0.0,B,,
50,50,"г Долгопрудный, корпус мкр. Центральный, корпус 52в",ДОЛГОПРУДНЕНСКОЕ УПРАВЛЕНИЕ КАПИТАЛЬНОГО СТРОИТЕЛЬСТВА,55.9345,37.5024,Комфорт,2019-09-20,24.0,263,15001.34,0,Монолит-кирпич,81527.0,9,0.0,A,,
49,50,"г Долгопрудный, мкр. Центральный, корпус 52б, блок-секция 3",ДОЛГОПРУДНЕНСКОЕ УПРАВЛЕНИЕ КАПИТАЛЬНОГО СТРОИТЕЛЬСТВА,55.9353,37.5024,Комфорт,2020-01-29,24.0,263,16364.2,0,Монолит-кирпич,87693.0,9,0.0,A,,
39,50,"г Долгопрудный, мкр. Центральный, корпус 8",ДОЛГОПРУДНЕНСКОЕ УПРАВЛЕНИЕ КАПИТАЛЬНОГО СТРОИТЕЛЬСТВА,55.9359,37.5042,Комфорт,2020-10-29,26.0,438,17920.0,0,Монолит-кирпич,86252.0,9,0.0,B,"2,76",34.0
37163,50,"с Федоскино, корпус 1",Е-ИНВЕСТ,56.0523,37.5803,Типовой,2021-07-26,3.0,66,2479.93,0,Другое,,1,0.0,C,,
42477,50,"г Мытищи, корпус 6",Е-ИНВЕСТ,56.0539,37.5641,Типовой,2024-09-30,3.0,54,2983.13,0,Другое,,1,0.0,C,"2,7",0.0
38486,50,"с Федоскино, корпус 3",Е-ИНВЕСТ,56.0523,37.5803,Типовой,2022-06-30,3.0,102,4110.45,0,Другое,,1,0.0,C,"2,7",524.0
42475,50,"г Мытищи, район С.п.Федоскинское, корпус 5",Е-ИНВЕСТ,56.0478,37.5868,Типовой,2024-09-30,3.0,51,3125.1,0,Другое,,1,0.0,C,"2,7",0.0
42246,50,"г Мытищи, корпус 4",Е-ИНВЕСТ,56.0483,37.5856,Типовой,2022-09-30,3.0,75,3090.47,0,Другое,,1,0.0,C,"2,7",0.0
37164,50,"с Федоскино, корпус 2",Е-ИНВЕСТ,56.0523,37.5803,Типовой,2021-07-26,3.0,150,6436.18,0,Другое,,1,0.0,C,,
24786,50,"Егорьевск, переулок Нечаевский, д. 3а",ЖИЛСТРОЙ,55.3953,39.0407,Типовой,2019-03-12,3.0,42,1302.84,0,Другое,,5,0.0,B,,
8320,50,"г Люберцы, ш Егорьевское, д. 5",ЖСИ ПРОЕКТ,55.6659,37.9983,Комфорт,2020-05-19,17.0,857,35977.56,0,Монолит-кирпич,84866.0,1,0.0,D,,
8325,50,"г Люберцы, ш Егорьевское, д. 6",ЖСИ ПРОЕКТ,55.6652,38.0005,Комфорт,2021-05-28,17.0,746,33005.14,0,Монолит-кирпич,88237.0,6,0.0,A+,"2,85",97.0
34698,50,"п Зеленый, район Стрешнево, д. 1",ЖИЛИЩНО-СТРОИТЕЛЬНЫЙ-КОМПЛЕКС МОЛОДЕЖНЫЙ ДОМ,55.8109,38.1007,Комфорт,2025-06-30,17.0,256,13267.2,0,Монолит-кирпич,45000.0,4,0.0,B,,171.0
34699,50,"п Зеленый, район Стрешнево, д. 2",ЖИЛИЩНО-СТРОИТЕЛЬНЫЙ-КОМПЛЕКС МОЛОДЕЖНЫЙ ДОМ,55.8101,38.1013,Комфорт,2025-06-30,14.0,250,15330.2,0,Монолит-кирпич,49418.0,4,0.0,B,,171.0
1994,50,"город Мытищи, д. 42, блок-секция 42.1, 42.2",ЗАГОРОДНАЯ УСАДЬБА,55.9195,37.7178,Типовой,2019-01-04,29.0,925,57093.3,0,Другое,,9,267.0,A+,,
1753,50,"город Мытищи, корпус 38,5",ЗАГОРОДНАЯ УСАДЬБА,55.9154,37.7189,Типовой,2018-10-08,8.0,0,0.0,0,Монолит-кирпич,,9,268.0,A+,,
2705,50,"город Мытищи, район мкр.16, корпус 39, блок-секция 39.1, 39.2, 39.3",ЗАГОРОДНАЯ УСАДЬБА,55.9159,37.7202,Типовой,2018-09-21,23.0,957,56776.0,0,Другое,,9,357.0,Не нормируется,,
2409,50,"город Мытищи, д. 43",ЗАГОРОДНАЯ УСАДЬБА,55.9209,37.717,Типовой,2019-07-18,25.0,161,9856.7,0,Другое,,9,0.0,A+,,
2460,50,"город Мытищи, д. 45",ЗАГОРОДНАЯ УСАДЬБА,55.9214,37.7148,Типовой,2019-07-18,25.0,207,9927.2,0,Другое,,8,0.0,A+,,
2451,50,"город Мытищи, д. 44",ЗАГОРОДНАЯ УСАДЬБА,55.9213,37.716,Типовой,2019-07-10,25.0,161,9856.7,0,Другое,,9,0.0,A+,,
7251,50,"г Мытищи, корпус 41, блок-секция 41,1,41,2,41,3",ЗАГОРОДНАЯ УСАДЬБА,55.918,37.7207,Типовой,2020-01-15,27.0,1093,57614.0,0,Панель,99750.0,9,294.0,A,,
34835,50,"г Мытищи, мкр 16, корпус 38",ЗАГОРОДНАЯ УСАДЬБА,55.9147,37.7182,Типовой,2018-01-26,22.0,1029,56721.9,0,Монолит-кирпич,,9,239.0,A,,
15137,50,"г Мытищи, район Мытищинский, корпус 37",ЗАГОРОДНАЯ УСАДЬБА,55.9134,37.7154,Типовой,2020-12-23,23.0,1010,52167.8,0,Панель,110461.0,9,254.0,A+,,
15135,50,"г Мытищи, корпус 40",ЗАГОРОДНАЯ УСАДЬБА,55.917,37.722,Типовой,2020-12-04,27.0,1026,52779.2,0,Панель,101688.0,9,267.0,A+,,
11602,50,"г Мытищи, корпус 49",ЗАГОРОДНАЯ УСАДЬБА,55.9215,37.7134,Типовой,2022-01-01,26.0,886,44107.3,0,Панель,125232.0,8,237.0,A+,"2,55 - 3,4",160.0
22974,50,рп Заречье,ЗАРЕЧЬЕ ИМ. С.А. КУШНАРЕВА,55.6836,37.3977,Типовой,2020-10-28,10.0,86,6070.5,0,Монолит-кирпич,72000.0,5,0.0,C,"3,02 - 3,34",0.0
2943,50,"город вблизи города Красногорск, корпус 17",ЗАТОНСКОЕ,55.831,37.3301,Комфорт,2019-06-06,26.0,1133,48912.9,0,Монолит-кирпич,,6,554.0,C,,
12853,50,"г Красногорск, корпус 16",ЗАТОНСКОЕ,55.831,37.3301,Комфорт,2017-11-24,25.0,882,37655.3,0,Монолит-кирпич,87243.0,8,37.0,B,,
34965,50,"г Красногорск, улица вблизи улицы Аннинская, корпус 14",ЗАТОНСКОЕ,55.831,37.3301,Комфорт,2017-06-27,26.0,1017,43563.9,0,Монолит-кирпич,84975.0,8,0.0,D,,
34929,50,"г Красногорск, улица вблизи улицы Аннинская, корпус 1,2",ЗАТОНСКОЕ,55.831,37.3301,Комфорт,2015-12-09,24.0,1084,54214.2,0,Монолит-кирпич,86890.0,8,253.0,B,,
34954,50,"г Красногорск, улица вблизи улицы Аннинская, корпус 3,4",ЗАТОНСКОЕ,55.831,37.3301,Комфорт,2016-01-26,24.0,943,48025.0,0,Монолит-кирпич,82595.0,8,96.0,B,,
21740,50,г Красногорск,ЗАТОНСКОЕ,55.8371,37.2864,Комфорт,2022-06-30,27.0,1205,47448.0,0,Монолит-кирпич,116800.0,8,261.0,C,"2,72",29.0
34967,50,"г Красногорск, улица вблизи улицы Аннинская, корпус 15",ЗАТОНСКОЕ,55.831,37.3301,Комфорт,2016-12-15,27.0,799,48351.8,0,Монолит-кирпич,82706.0,8,677.0,C,,
33634,50,"г Химки, район Мкр.Сходня, улица Первомайская, д. В районе домов 69,77(а-ж), корпус 1",ЗЕМИНЖКОНСАЛТ,55.9645,37.3078,Комфорт,2021-04-30,10.0,72,3855.4,0,Монолит-кирпич,60513.0,4,0.0,B,"2,74",49.0
10976,50,д Покровское,ИНВЕСТЛЭНД,55.8057,37.0054,Бизнес,2022-01-24,3.0,8,1833.9,0,Монолит-кирпич,92320.0,4,0.0,B,"3,31",16.0
11006,50,д Покровское,ИНВЕСТЛЭНД,55.8047,37.0078,Бизнес,2022-02-07,3.0,5,1051.3,0,Монолит-кирпич,82689.0,4,0.0,B,"3,31",10.0
4279,50,д Покровское,ИНВЕСТЛЭНД,55.8041,37.0077,Бизнес,2022-02-07,3.0,5,1051.3,0,Монолит-кирпич,71502.0,4,0.0,B,"3,31",10.0
32603,50,д Покровское,ИНВЕСТЛЭНД,55.8063,37.0078,Бизнес,2022-12-31,3.0,12,672.84,0,Монолит-кирпич,,4,0.0,B,"3,4",14.0
10977,50,д Покровское,ИНВЕСТЛЭНД,55.8051,37.0056,Бизнес,2022-01-24,3.0,9,2070.6,0,Монолит-кирпич,90481.0,4,0.0,B,"3,31",18.0
32604,50,д Покровское,ИНВЕСТЛЭНД,55.8063,37.0088,Бизнес,2022-12-31,3.0,12,672.84,0,Кирпич,,4,0.0,B,"3,4",14.0
11005,50,д Покровское,ИНВЕСТЛЭНД,55.8043,37.0074,Бизнес,2022-02-07,3.0,5,1051.3,0,Монолит-кирпич,67043.0,4,0.0,B,"3,31",10.0
4281,50,д Покровское,ИНВЕСТЛЭНД,55.804,37.0088,Бизнес,2022-02-22,3.0,8,1833.8,0,Монолит-кирпич,106810.0,4,0.0,B,"3,31",16.0
10978,50,д Покровское,ИНВЕСТЛЭНД,55.8049,37.0059,Бизнес,2022-01-28,3.0,4,881.8,0,Монолит-кирпич,62840.0,4,0.0,B,"3,31",8.0
10979,50,д Покровское,ИНВЕСТЛЭНД,55.8046,37.0064,Бизнес,2022-01-24,3.0,5,1120.6,0,Монолит-кирпич,71885.0,4,0.0,B,"3,31",10.0
11007,50,д Покровское,ИНВЕСТЛЭНД,55.8043,37.008,Бизнес,2022-02-22,3.0,5,1051.3,0,Кирпич,102256.0,4,0.0,B,"3,31",10.0
4280,50,д Покровское,ИНВЕСТЛЭНД,55.804,37.0075,Бизнес,2022-03-09,3.0,10,2308.3,0,Монолит-кирпич,109489.0,4,0.0,B,"3,31",20.0
32605,50,д Покровское,ИНВЕСТЛЭНД,55.8062,37.0097,Бизнес,2022-12-31,3.0,12,672.84,0,Кирпич,,4,0.0,B,"3,4",14.0
10980,50,д Покровское,ИНВЕСТЛЭНД,55.8043,37.0062,Бизнес,2022-02-07,3.0,5,1051.3,0,Монолит-кирпич,74996.0,4,0.0,B,"3,31",10.0
10981,50,д Покровское,ИНВЕСТЛЭНД,55.8058,37.0073,Бизнес,2022-01-24,3.0,8,1833.9,0,Монолит-кирпич,83734.0,4,0.0,B,"3,31",16.0
10982,50,д Покровское,ИНВЕСТЛЭНД,55.8052,37.0073,Бизнес,2022-01-24,3.0,9,2070.5,0,Монолит-кирпич,96899.0,4,0.0,B,"3,31",18.0
4283,50,д Покровское,ИНВЕСТЛЭНД,55.9137,36.7165,Бизнес,2022-02-07,3.0,8,1901.9,0,Монолит-кирпич,77154.0,1,0.0,B,"3,31",16.0
32608,50,д Покровское,ИНВЕСТЛЭНД,55.8058,37.0109,Бизнес,2022-12-31,3.0,12,672.84,0,Кирпич,,4,0.0,B,"3,4",14.0
11011,50,д Покровское,ИНВЕСТЛЭНД,55.8054,37.0094,Бизнес,2022-02-15,2.0,6,1011.1,0,Монолит-кирпич,78575.0,4,0.0,B,"3,31",12.0
11009,50,д Покровское,ИНВЕСТЛЭНД,55.8059,37.0093,Бизнес,2022-02-15,2.0,6,1011.7,0,Монолит-кирпич,87668.0,4,0.0,B,"3,31",12.0
4284,50,д Покровское,ИНВЕСТЛЭНД,55.8037,37.0043,Бизнес,2022-02-15,3.0,10,2308.3,0,Монолит-кирпич,73484.0,4,0.0,B,"3,31",20.0
32607,50,д Покровское,ИНВЕСТЛЭНД,55.8059,37.01,Бизнес,2022-12-31,3.0,12,672.84,0,Кирпич,,4,0.0,B,"3,4",14.0
4282,50,д Покровское,ИНВЕСТЛЭНД,55.8038,37.0055,Бизнес,2022-02-07,3.0,10,2308.4,0,Монолит-кирпич,81658.0,4,0.0,B,"3,31",20.0
32606,50,д Покровское,ИНВЕСТЛЭНД,55.8061,37.0104,Бизнес,2022-12-31,3.0,12,672.84,0,Кирпич,,4,0.0,B,"3,4",14.0
11010,50,д Покровское,ИНВЕСТЛЭНД,55.8054,37.0089,Бизнес,2022-01-28,2.0,6,1011.7,0,Кирпич,90828.0,4,0.0,B,"3,31",12.0
4285,50,д Покровское,ИНВЕСТЛЭНД,55.8036,37.0061,Бизнес,2022-02-22,3.0,10,2377.4,0,Монолит-кирпич,84013.0,4,0.0,B,"3,31",20.0
11008,50,д Покровское,ИНВЕСТЛЭНД,55.806,37.0089,Бизнес,2022-02-15,2.0,6,1011.7,0,Монолит-кирпич,75438.0,4,0.0,B,"3,31",12.0
10986,50,д Покровское,ИНВЕСТЛЭНД,55.8057,37.0079,Бизнес,2022-01-27,3.0,6,1289.3,0,Монолит-кирпич,89593.0,4,0.0,B,"3,31",12.0
10983,50,д Покровское,ИНВЕСТЛЭНД,55.8057,37.0085,Бизнес,2022-02-15,3.0,6,1289.3,0,Монолит-кирпич,74468.0,4,0.0,B,"3,31",12.0
10984,50,д Покровское,ИНВЕСТЛЭНД,55.8057,37.008,Бизнес,2022-01-27,3.0,6,1289.3,0,Монолит-кирпич,69140.0,4,0.0,B,"3,31",12.0
11012,50,д Покровское,ИНВЕСТЛЭНД,55.805,37.0089,Бизнес,2022-04-15,3.0,5,1051.3,0,Монолит-кирпич,80962.0,4,0.0,B,"3,31",10.0
11015,50,д Покровское,ИНВЕСТЛЭНД,55.805,37.0089,Бизнес,2022-02-22,3.0,5,1051.3,0,Монолит-кирпич,97136.0,4,0.0,B,"3,31",10.0
11014,50,д Покровское,ИНВЕСТЛЭНД,55.8044,37.0089,Бизнес,2022-06-30,3.0,5,1051.3,0,Монолит-кирпич,88078.0,4,0.0,B,"3,31",10.0
10987,50,д Покровское,ИНВЕСТЛЭНД,55.8049,37.0079,Бизнес,2022-02-07,3.0,5,1051.3,0,Монолит-кирпич,75338.0,4,0.0,B,"3,31",10.0
11026,50,д Покровское,ИНВЕСТЛЭНД,55.8045,37.0105,Бизнес,2022-06-30,3.0,3,713.4,0,Монолит-кирпич,80928.0,4,0.0,B,"3,31",6.0
11017,50,д Покровское,ИНВЕСТЛЭНД,55.8055,37.011,Бизнес,2022-06-30,2.0,6,1011.7,0,Монолит-кирпич,85013.0,4,0.0,B,"3,31",12.0
10985,50,д Покровское,ИНВЕСТЛЭНД,55.8053,37.0084,Бизнес,2022-02-15,3.0,6,1289.3,0,Монолит-кирпич,69830.0,4,0.0,B,"3,31",12.0
4287,50,д Покровское,ИНВЕСТЛЭНД,55.8037,37.0074,Бизнес,2022-03-09,3.0,5,1190.0,0,Монолит-кирпич,111604.0,4,0.0,B,"3,31",10.0
11016,50,д Покровское,ИНВЕСТЛЭНД,55.8055,37.0101,Бизнес,2022-06-30,2.0,6,1011.7,0,Монолит-кирпич,153398.0,4,0.0,B,"3,31",12.0
11023,50,д Покровское,ИНВЕСТЛЭНД,55.8044,37.01,Бизнес,2022-06-30,3.0,7,1526.2,0,Монолит-кирпич,125263.0,4,0.0,B,"3,31",14.0
11025,50,д Покровское,ИНВЕСТЛЭНД,55.8047,37.0107,Бизнес,2022-06-30,3.0,5,1188.9,0,Монолит-кирпич,102603.0,4,0.0,B,"3,31",10.0
11020,50,д Покровское,ИНВЕСТЛЭНД,55.8054,37.0112,Бизнес,2022-06-30,2.0,5,843.1,0,Монолит-кирпич,127744.0,4,0.0,B,"3,31",10.0
11013,50,д Покровское,ИНВЕСТЛЭНД,55.8044,37.0085,Бизнес,2022-06-30,3.0,5,1051.3,0,Монолит-кирпич,86481.0,4,0.0,B,"3,31",10.0
4286,50,д Покровское,ИНВЕСТЛЭНД,55.8037,37.0085,Бизнес,2022-03-09,3.0,9,2139.6,0,Монолит-кирпич,109260.0,4,0.0,B,"3,31",18.0
11019,50,д Покровское,ИНВЕСТЛЭНД,55.8051,37.0096,Бизнес,2022-06-30,2.0,5,843.1,0,Монолит-кирпич,88532.0,4,0.0,B,"3,31",10.0
11018,50,д Покровское,ИНВЕСТЛЭНД,55.8053,37.0105,Бизнес,2022-06-30,2.0,6,1011.7,0,Монолит-кирпич,149415.0,4,0.0,B,"3,31",12.0
11021,50,д Покровское,ИНВЕСТЛЭНД,55.805,37.0103,Бизнес,2022-06-30,2.0,6,1011.7,0,Монолит-кирпич,120086.0,4,0.0,B,"3,31",12.0
11024,50,д Покровское,ИНВЕСТЛЭНД,55.805,37.0113,Бизнес,2022-06-30,2.0,7,1180.4,0,Монолит-кирпич,94789.0,4,0.0,B,"3,31",14.0
11022,50,д Покровское,ИНВЕСТЛЭНД,55.8044,37.0095,Бизнес,2022-06-30,3.0,7,1526.2,0,Монолит-кирпич,101191.0,4,0.0,B,"3,31",14.0
41834,50,"с/п Развилковское, д. 10",ИНВЕСТСИТИ,55.5888,37.7514,Комфорт,2023-06-30,19.0,282,15722.9,0,Монолит-кирпич,128411.0,6,0.0,B,"2,8",66.0
32649,50,"г Мытищи, ул. Стрелковая, д. 8",ИНВЕСТСТРОЙ,55.9431,37.7754,Комфорт,2018-07-10,13.0,170,8835.1,0,Монолит-кирпич,,4,0.0,A,,
25872,50,"Одинцово, улица Маршала Жукова, д. 23А",ИНВЕСТСТРОЙРЕГИОН,55.6805,37.2597,Комфорт,2022-12-31,25.0,432,25214.4,0,Монолит-кирпич,90757.0,9,169.0,B,"2,7",83.0
20790,50,"тер Городское поселение Пироговский, корпус 6",ИНЖЕНЕР-ИНВЕСТ,55.9692,37.7218,Комфорт,2020-05-13,18.0,256,13979.2,0,Монолит-кирпич,61146.0,3,0.0,A,,
21402,50,"тер Городское поселение Пироговский, корпус 7",ИНЖЕНЕР-ИНВЕСТ,55.9711,37.7357,Комфорт,2022-06-30,18.0,336,19348.8,0,Монолит-кирпич,64448.0,5,0.0,A,"2,74",59.0
24085,50,"г Дмитров, литера 0",ИНВЕСТИЦИОННО-СТРОИТЕЛЬНАЯ КОМПАНИЯ НДК,56.3439,37.5203,Типовой,2021-12-31,3.0,23,1241.4,0,Монолит-кирпич,,8,0.0,B,"2,8",100.0
24090,50,"г Дмитров, литера 0",ИНВЕСТИЦИОННО-СТРОИТЕЛЬНАЯ КОМПАНИЯ НДК,56.3439,37.5203,Типовой,2022-12-31,3.0,56,2801.61,0,Монолит-кирпич,44187.0,8,0.0,B,"2,8",100.0
24082,50,"г Дмитров, литера 0",ИНВЕСТИЦИОННО-СТРОИТЕЛЬНАЯ КОМПАНИЯ НДК,56.3439,37.5203,Типовой,2022-12-31,3.0,56,2801.61,0,Монолит-кирпич,32684.0,8,0.0,B,"2,8",100.0
24070,50,"г Дмитров, литера 0",ИНВЕСТИЦИОННО-СТРОИТЕЛЬНАЯ КОМПАНИЯ НДК,56.3439,37.5203,Типовой,2022-12-31,3.0,54,2508.43,0,Монолит-кирпич,,8,0.0,B,"2,8",100.0
24089,50,"г Дмитров, литера 0",ИНВЕСТИЦИОННО-СТРОИТЕЛЬНАЯ КОМПАНИЯ НДК,56.3439,37.5203,Типовой,2022-12-31,3.0,24,1190.6,0,Монолит-кирпич,43047.0,8,0.0,B,"2,8",100.0
