id,region,address,developer,lat,lon,class_desc,plan_ready100perc_date,floors,flats,square,object_problem,wall_material,infrastructure_index,parking_count,energy_eff,price_avg,ceiling_height,guest_parking_count,transport_dist_index
33184,77,"д Зверево, д. 90",АПРЕЛЕВКА С2,55.5062,36.9291,Типовой,2022-12-31,3.0,99.0,4362.94,0,Другое,1,0.0,B,40000.0,"2,7",0.0,
13081,77,"ул Вышгородская, д. 9",АПРЕЛЕВКА С2,55.4964,36.9153,Типовой,2017-02-09,3.0,120.0,829.65,0,Другое,1,0.0,B,46000.0,"2,7",0.0,
33185,77,"д Зверево, д. 91",АПРЕЛЕВКА С2,55.5063,36.9319,Типовой,2022-12-31,3.0,51.0,2198.66,0,Другое,1,0.0,B,40000.0,"2,7",0.0,
33186,77,"д Зверево, д. 92",АПРЕЛЕВКА С2,55.5064,36.9316,Типовой,2022-12-31,3.0,75.0,3280.8,0,Другое,1,0.0,B,368947.0,"2,7",0.0,
13082,77,"ул Вышгородская, д. 7",АПРЕЛЕВКА С2,55.4961,36.9158,Типовой,2017-02-09,3.0,120.0,829.65,0,Другое,1,0.0,B,46000.0,"2,7",0.0,
33189,77,"д Зверево, д. 95",АПРЕЛЕВКА С2,55.5062,36.9314,Типовой,2022-12-31,3.0,39.0,2278.61,0,Другое,1,0.0,B,40000.0,"2,7",0.0,
33140,77,"д Зверево, д. 46",АПРЕЛЕВКА С2,55.5027,36.9296,Типовой,2022-12-31,3.0,30.0,1097.08,0,Другое,1,0.0,B,,"2,7",0.0,
33192,77,"д Зверево, д. 98",АПРЕЛЕВКА С2,55.5058,36.9326,Типовой,2022-12-31,3.0,39.0,2278.61,0,Другое,1,0.0,B,40018.0,"2,7",0.0,
33141,77,"д Зверево, д. 47",АПРЕЛЕВКА С2,55.501999999999995,36.9301,Типовой,2022-12-31,3.0,30.0,1097.08,0,Другое,1,0.0,B,40000.0,"2,7",0.0,
33195,77,"д Зверево, д. 101",АПРЕЛЕВКА С2,55.5054,36.933,Типовой,2022-12-31,3.0,39.0,2278.61,0,Другое,1,0.0,B,40018.0,"2,7",0.0,
33103,77,"д Зверево, д. 9",АПРЕЛЕВКА С2,55.4991,36.9255,Типовой,2022-01-27,3.0,22.0,945.69,0,Другое,1,0.0,B,25000.0,"2,7",0.0,
13048,77,"ул Десятинная, д. 8",АПРЕЛЕВКА С2,55.4968,36.9208,Типовой,2018-06-13,3.0,120.0,2680.6,0,Другое,1,0.0,B,46000.0,"2,7",,
13046,77,"ул Генерала Донскова, д. 2",АПРЕЛЕВКА С2,55.4966,36.9216,Типовой,2018-06-13,3.0,120.0,4020.9,0,Другое,1,0.0,B,46000.0,"2,7",0.0,
33111,77,"д Зверево, д. 17",АПРЕЛЕВКА С2,55.4998,36.9255,Типовой,2020-12-15,3.0,60.0,2706.0,0,Другое,1,0.0,B,57354.0,"2,7",0.0,
13049,77,"ул Десятинная, д. 10",АПРЕЛЕВКА С2,55.4974,36.9211,Типовой,2017-02-09,3.0,120.0,829.65,0,Другое,1,0.0,B,46000.0,"2,7",0.0,
33113,77,"д Зверево, д. 19",АПРЕЛЕВКА С2,55.4998,36.9265,Типовой,2022-02-24,3.0,72.0,3286.45,0,Другое,1,0.0,B,40018.0,"2,7",0.0,
33114,77,"д Зверево, д. 20",АПРЕЛЕВКА С2,55.5002,36.9261,Типовой,2021-11-30,3.0,69.0,3308.85,0,Другое,1,0.0,B,,"2,7",0.0,
13056,77,"ул Борисоглебская Слобода, д. 15, корпус 1",АПРЕЛЕВКА С2,55.4996,36.9199,Типовой,2018-02-08,3.0,120.0,829.65,0,Другое,1,0.0,B,46000.0,"2,7",0.0,
33187,77,"д Зверево, д. 93",АПРЕЛЕВКА С2,55.5065,36.9313,Типовой,2022-12-31,3.0,24.0,1082.14,0,Другое,1,0.0,B,40000.0,"2,7",0.0,
33188,77,"д Зверево, д. 94",АПРЕЛЕВКА С2,55.5063,36.931,Типовой,2022-12-31,3.0,23.0,1017.17,0,Другое,1,0.0,B,40000.0,"2,7",0.0,
33190,77,"д Зверево, д. 96",АПРЕЛЕВКА С2,55.5061,36.9318,Типовой,2022-12-31,3.0,18.0,1026.64,0,Другое,1,0.0,B,40000.0,"2,7",0.0,
13088,77,"ул Вышгородская, д. 5",АПРЕЛЕВКА С2,55.4959,36.9163,Типовой,2017-02-09,3.0,120.0,829.65,0,Другое,1,0.0,B,46000.0,"2,7",0.0,
33193,77,"д Зверево, д. 99",АПРЕЛЕВКА С2,55.5056,36.9324,Типовой,2022-12-31,3.0,51.0,2198.66,0,Другое,1,0.0,B,40018.0,"2,7",0.0,
33204,77,"д Зверево, д. 110",АПРЕЛЕВКА С2,55.5049,36.9337,Типовой,2022-12-31,3.0,18.0,1026.64,0,Другое,1,0.0,B,40018.0,"2,7",0.0,
33206,77,"д Зверево, д. 112",АПРЕЛЕВКА С2,55.5051,36.9329,Типовой,2022-12-31,3.0,39.0,2278.61,0,Другое,1,0.0,B,40018.0,"2,7",0.0,
33209,77,"д Зверево, д. 115",АПРЕЛЕВКА С2,55.5056,36.9313,Типовой,2022-12-31,3.0,18.0,1026.64,0,Другое,1,0.0,B,40000.0,"2,7",0.0,
33215,77,"д Зверево, д. 121",АПРЕЛЕВКА С2,55.5053,36.9313,Типовой,2022-12-31,3.0,51.0,2198.66,0,Другое,1,0.0,B,40000.0,"2,7",0.0,
33218,77,"д Зверево, д. 124",АПРЕЛЕВКА С2,55.5048,36.9328,Типовой,2022-12-31,3.0,51.0,2198.66,0,Другое,1,0.0,B,40000.0,"2,7",0.0,
33223,77,"д Зверево, д. 129",АПРЕЛЕВКА С2,55.5043,36.9345,Типовой,2022-12-31,3.0,30.0,1097.08,0,Другое,1,0.0,B,40000.0,"2,7",0.0,
33232,77,"д Зверево, д. 138",АПРЕЛЕВКА С2,55.5039,36.9337,Типовой,2022-12-31,3.0,23.0,1017.17,0,Другое,1,0.0,B,40000.0,"2,7",0.0,
33234,77,"д Зверево, д. Многофункциональный торгово-развлекательный комплекс",АПРЕЛЕВКА С2,55.5038,36.9308,Типовой,2025-12-31,2.0,0.0,0.0,0,Монолит-кирпич,1,0.0,B,,,0.0,
33236,77,"д Зверево, д. Школа",АПРЕЛЕВКА С2,55.5037,36.9314,Типовой,2025-12-31,3.0,0.0,0.0,0,Монолит-кирпич,1,0.0,B,,,0.0,
13050,77,"ул Десятинная, д. 12",АПРЕЛЕВКА С2,55.498000000000005,36.921,Типовой,2018-03-29,3.0,120.0,829.65,0,Другое,1,0.0,B,46000.0,"2,7",0.0,
13057,77,"ул Борисоглебская Слобода, д. 16, корпус 2",АПРЕЛЕВКА С2,55.4999,36.9205,Типовой,2018-03-29,3.0,120.0,829.65,0,Другое,1,0.0,B,46000.0,"2,7",0.0,
33115,77,"д Зверево, д. 21",АПРЕЛЕВКА С2,55.5,36.9267,Типовой,2021-12-31,3.0,72.0,3288.58,0,Другое,1,0.0,B,40018.0,"2,7",0.0,
33116,77,"д Зверево, д. 22",АПРЕЛЕВКА С2,55.5003,36.9264,Типовой,2020-12-04,3.0,60.0,2705.6,0,Другое,1,0.0,B,57073.0,"2,7",0.0,
33121,77,"д Зверево, д. 27",АПРЕЛЕВКА С2,55.5004,36.9273,Типовой,2022-01-27,3.0,23.0,1017.17,0,Другое,1,0.0,B,40000.0,"2,7",0.0,
13059,77,"ул Борисоглебская Слобода, д. 17",АПРЕЛЕВКА С2,55.4992,36.9216,Типовой,2019-01-10,3.0,120.0,2680.6,0,Другое,1,0.0,B,46000.0,"2,7",0.0,
33122,77,"д Зверево, д. 28",АПРЕЛЕВКА С2,55.5008,36.9272,Типовой,2022-01-27,3.0,23.0,1017.17,0,Другое,1,0.0,B,40000.0,"2,7",0.0,
13060,77,"ул Борисоглебская слобода, д. 18",АПРЕЛЕВКА С2,55.4989,36.9221,Типовой,2019-01-10,3.0,120.0,2680.6,0,Другое,1,0.0,B,46000.0,"2,7",0.0,
33118,77,"д Зверево, д. 24",АПРЕЛЕВКА С2,55.5005,36.9267,Типовой,2019-07-24,3.0,30.0,1352.8,0,Другое,1,0.0,B,50379.0,"2,7",0.0,
13065,77,"ул Вышгородская, д. 21",АПРЕЛЕВКА С2,55.498999999999995,36.9156,Типовой,2017-12-15,3.0,120.0,829.65,0,Другое,1,0.0,B,46000.0,"2,7",0.0,
13066,77,"ул Вышгородская, д. 19",АПРЕЛЕВКА С2,55.4987,36.915,Типовой,2017-12-15,3.0,120.0,829.65,0,Другое,1,0.0,B,46000.0,"2,7",0.0,
13062,77,"ул Вышгородская, д. 16",АПРЕЛЕВКА С2,55.5,36.9173,Типовой,2018-06-28,3.0,120.0,4020.9,0,Другое,1,0.0,B,46000.0,"2,7",1.0,
13073,77,"ул Вышгородская, д. 17",АПРЕЛЕВКА С2,55.4983,36.9147,Типовой,2017-08-14,3.0,120.0,829.65,0,Другое,1,0.0,B,46000.0,"2,7",0.0,
33120,77,"д Зверево, д. 26",АПРЕЛЕВКА С2,55.5006,36.9269,Типовой,2021-10-15,3.0,23.0,1017.17,0,Другое,1,0.0,B,,"2,7",0.0,
13069,77,"ул Вышгородская, д. 15",АПРЕЛЕВКА С2,55.4978,36.9146,Типовой,2017-08-14,3.0,120.0,829.65,0,Другое,1,0.0,B,46000.0,"2,7",0.0,
33127,77,"д Зверево, д. 33",АПРЕЛЕВКА С2,55.5008,36.928000000000004,Типовой,2019-07-24,3.0,18.0,923.45,0,Другое,1,0.0,B,51474.0,"2,7",0.0,
13070,77,"ул Вышгородская, д. 13, корпус 1",АПРЕЛЕВКА С2,55.4978,36.9138,Типовой,2017-08-14,3.0,120.0,829.65,0,Другое,1,0.0,B,46000.0,"2,7",0.0,
33129,77,"д Зверево, д. 35",АПРЕЛЕВКА С2,55.5012,36.9286,Типовой,2020-12-15,3.0,30.0,1352.8,0,Другое,1,0.0,B,57444.0,"2,7",0.0,
33128,77,"д Зверево, д. 34",АПРЕЛЕВКА С2,55.5015,36.9282,Типовой,2021-04-07,3.0,18.0,923.45,0,Другое,1,0.0,B,41483.0,"2,7",0.0,
13072,77,"ул Вышгородская, д. 13, корпус 2",АПРЕЛЕВКА С2,55.4978,36.9132,Типовой,2017-08-14,3.0,120.0,829.65,0,Другое,1,0.0,B,46000.0,"2,7",0.0,
33133,77,"д Зверево, д. 39",АПРЕЛЕВКА С2,55.5015,36.9291,Типовой,2021-10-15,3.0,24.0,1082.14,0,Другое,1,0.0,B,,"2,7",0.0,
13075,77,"д Зверево, ул, корпус 177",АПРЕЛЕВКА С2,55.4975,36.9125,Типовой,2021-07-13,3.0,120.0,5005.98,0,Другое,1,0.0,B,40000.0,"2,7",0.0,
13077,77,"ул Борисоглебская Слобода, д. 8",АПРЕЛЕВКА С2,55.4971,36.9132,Типовой,2017-08-14,3.0,120.0,2680.6,0,Другое,1,0.0,B,46000.0,"2,7",0.0,
13074,77,"ул Борисоглебская Слобода, д. 11",АПРЕЛЕВКА С2,55.4993,36.915,Типовой,2018-06-28,3.0,120.0,1340.3,0,Другое,1,0.0,B,46000.0,"2,7",0.0,
33173,77,"д Зверево, д. 79",АПРЕЛЕВКА С2,55.5007,36.9327,Типовой,2022-12-31,3.0,51.0,2198.66,0,Другое,1,0.0,B,40000.0,"2,7",0.0,
13117,77,"ул Вышгородская, д. 8",АПРЕЛЕВКА С2,55.4979,36.9156,Типовой,2017-12-29,3.0,120.0,829.65,0,Другое,1,0.0,B,46000.0,"2,7",0.0,
33136,77,"д Зверево, д. 42",АПРЕЛЕВКА С2,55.5023,36.9293,Типовой,2021-12-31,3.0,102.0,4397.32,0,Другое,1,0.0,B,40018.0,"2,7",0.0,
33175,77,"д Зверево, д. 81",АПРЕЛЕВКА С2,55.5058,36.9351,Типовой,2022-12-31,3.0,51.0,2198.66,0,Другое,1,0.0,B,40000.0,"2,7",0.0,
13119,77,"ул Вышгородская, д. 6, корпус 2",АПРЕЛЕВКА С2,55.498999999999995,36.9201,Типовой,2018-03-20,3.0,120.0,829.65,0,Другое,1,0.0,B,46000.0,"2,7",0.0,
33177,77,"д Зверево, д. 83",АПРЕЛЕВКА С2,55.5054,36.935,Типовой,2022-12-31,3.0,99.0,4362.94,0,Другое,1,0.0,B,40000.0,"2,7",0.0,
33178,77,"д Зверево, д. 84",АПРЕЛЕВКА С2,55.5055,36.9347,Типовой,2022-12-31,3.0,18.0,1026.64,0,Другое,1,0.0,B,40000.0,"2,7",0.0,
33141,77,"д Зверево, д. 47",АПРЕЛЕВКА С2,55.501999999999995,36.9301,Типовой,2022-12-31,3.0,30.0,1097.08,0,Другое,1,0.0,B,40000.0,"2,7",0.0,
33143,77,"д Зверево, д. 49",АПРЕЛЕВКА С2,55.501999999999995,36.9301,Типовой,2021-12-31,3.0,78.0,3315.18,0,Другое,1,0.0,B,40000.0,"2,7",0.0,
13072,77,"ул Вышгородская, д. 13, корпус 2",АПРЕЛЕВКА С2,55.4978,36.9132,Типовой,2017-08-14,3.0,120.0,829.65,0,Другое,1,0.0,B,46000.0,"2,7",0.0,
13093,77,"ул Борисоглебская Слобода, д. 6, корпус 2",АПРЕЛЕВКА С2,55.4959,36.9143,Типовой,2017-06-23,3.0,120.0,1881.6,0,Другое,1,0.0,B,46000.0,"2,7",0.0,
33146,77,"д Зверево, д. 52",АПРЕЛЕВКА С2,55.5027,36.9296,Типовой,2021-12-31,3.0,23.0,1017.17,0,Другое,1,0.0,B,40018.0,"2,7",0.0,
13091,77,"ул Борисоглебская Слобода, д. 4, корпус 1",АПРЕЛЕВКА С2,55.4952,36.9166,Типовой,2017-06-05,3.0,120.0,2060.92,0,Другое,1,0.0,B,46000.0,"2,7",0.0,
33130,77,"д Зверево, д. 36",АПРЕЛЕВКА С2,55.5017,36.9284,Типовой,2022-02-01,3.0,24.0,1082.14,0,Другое,1,0.0,B,71000.0,"2,7",0.0,
13092,77,"ул Борисоглебская Слобода, д. 4, корпус 2",АПРЕЛЕВКА С2,55.4948,36.9168,Типовой,2017-02-09,3.0,120.0,2060.92,0,Другое,1,0.0,B,46000.0,"2,7",0.0,
13098,77,"ул Борисоглебская Слобода, д. 3, корпус 2",АПРЕЛЕВКА С2,55.4944,36.9164,Типовой,2017-02-09,3.0,120.0,1120.12,0,Другое,1,0.0,B,46000.0,"2,7",,
13094,77,"ул Борисоглебская Слобода, д. 3, корпус 1",АПРЕЛЕВКА С2,55.4939,36.9171,Типовой,2017-02-09,3.0,120.0,1590.52,0,Другое,1,0.0,B,46000.0,"2,7",0.0,
33131,77,"д Зверево, д. 37",АПРЕЛЕВКА С2,55.5014,36.9289,Типовой,2021-10-15,3.0,30.0,1352.8,0,Другое,1,0.0,B,,"2,7",0.0,
13096,77,"ул Десятинная, д. 3",АПРЕЛЕВКА С2,55.4935,36.9177,Типовой,2017-12-15,3.0,120.0,940.8,0,Другое,1,0.0,B,46000.0,"2,7",0.0,
13074,77,"ул Борисоглебская Слобода, д. 11",АПРЕЛЕВКА С2,55.4993,36.915,Типовой,2018-06-28,3.0,120.0,1340.3,0,Другое,1,0.0,B,46000.0,"2,7",0.0,
13099,77,"ул Десятинная, д. 1",АПРЕЛЕВКА С2,55.4932,36.9181,Типовой,2017-02-09,3.0,120.0,1411.2,0,Другое,1,0.0,B,46000.0,"2,7",0.0,
13102,77,"ул Десятинная, д. 7",АПРЕЛЕВКА С2,55.4966,36.9192,Типовой,2018-06-28,3.0,120.0,2680.6,0,Другое,1,0.0,B,46000.0,"2,7",0.0,
33162,77,"д Зверево, д. 68",АПРЕЛЕВКА С2,55.4986,36.9294,Типовой,2021-12-31,3.0,48.0,2164.28,0,Другое,1,0.0,B,40000.0,"2,7",0.0,
13105,77,"ул Десятинная, д. 17, корпус 1",АПРЕЛЕВКА С2,55.4985,36.9195,Типовой,2018-02-08,3.0,120.0,829.65,0,Другое,1,0.0,B,,"2,7",0.0,
33165,77,"д Зверево, д. 71",АПРЕЛЕВКА С2,55.4993,36.9304,Типовой,2022-12-31,3.0,60.0,3423.18,0,Другое,1,0.0,B,40000.0,"2,7",0.0,
33166,77,"д Зверево, д. 72",АПРЕЛЕВКА С2,55.4994,36.9306,Типовой,2021-12-31,3.0,36.0,2268.08,0,Другое,1,0.0,B,40000.0,"2,7",0.0,
33188,77,"д Зверево, д. 94",АПРЕЛЕВКА С2,55.5063,36.931,Типовой,2022-12-31,3.0,23.0,1017.17,0,Другое,1,0.0,B,40000.0,"2,7",0.0,
33189,77,"д Зверево, д. 95",АПРЕЛЕВКА С2,55.5062,36.9314,Типовой,2022-12-31,3.0,39.0,2278.61,0,Другое,1,0.0,B,40000.0,"2,7",0.0,
33192,77,"д Зверево, д. 98",АПРЕЛЕВКА С2,55.5058,36.9326,Типовой,2022-12-31,3.0,39.0,2278.61,0,Другое,1,0.0,B,40018.0,"2,7",0.0,
13111,77,"ул Десятинная, д. 23",АПРЕЛЕВКА С2,55.4988,36.9168,Типовой,2017-12-29,3.0,120.0,2680.6,0,Другое,1,0.0,B,46000.0,"2,7",0.0,
33193,77,"д Зверево, д. 99",АПРЕЛЕВКА С2,55.5056,36.9324,Типовой,2022-12-31,3.0,51.0,2198.66,0,Другое,1,0.0,B,40018.0,"2,7",0.0,
33206,77,"д Зверево, д. 112",АПРЕЛЕВКА С2,55.5051,36.9329,Типовой,2022-12-31,3.0,39.0,2278.61,0,Другое,1,0.0,B,40018.0,"2,7",0.0,
33210,77,"д Зверево, д. 116",АПРЕЛЕВКА С2,55.5057,36.9309,Типовой,2022-12-31,3.0,18.0,1026.64,0,Другое,1,0.0,B,40018.0,"2,7",0.0,
33212,77,"д Зверево, д. 118",АПРЕЛЕВКА С2,55.5056,36.9301,Типовой,2022-12-31,3.0,39.0,2278.61,0,Другое,1,0.0,B,40000.0,"2,7",0.0,
33215,77,"д Зверево, д. 121",АПРЕЛЕВКА С2,55.5053,36.9313,Типовой,2022-12-31,3.0,51.0,2198.66,0,Другое,1,0.0,B,40000.0,"2,7",0.0,
33218,77,"д Зверево, д. 124",АПРЕЛЕВКА С2,55.5048,36.9328,Типовой,2022-12-31,3.0,51.0,2198.66,0,Другое,1,0.0,B,40000.0,"2,7",0.0,
33222,77,"д Зверево, д. 128",АПРЕЛЕВКА С2,55.5045,36.9338,Типовой,2022-12-31,3.0,30.0,1097.08,0,Другое,1,0.0,B,40000.0,"2,7",0.0,
33228,77,"д Зверево, д. 134",АПРЕЛЕВКА С2,55.5035,36.9352,Типовой,2022-12-31,3.0,23.0,1017.17,0,Другое,1,0.0,B,40000.0,"2,7",0.0,
33233,77,"д Зверево, д. Детский сад 1",АПРЕЛЕВКА С2,55.497,36.9237,Типовой,2025-12-31,3.0,0.0,0.0,0,Монолит-кирпич,1,0.0,A+,,,0.0,
33234,77,"д Зверево, д. Многофункциональный торгово-развлекательный комплекс",АПРЕЛЕВКА С2,55.5038,36.9308,Типовой,2025-12-31,2.0,0.0,0.0,0,Монолит-кирпич,1,0.0,B,,,0.0,
33235,77,"д Зверево, д. Многофункциональный торгово-развлекательный комплекс",АПРЕЛЕВКА С2,55.5039,36.9311,Типовой,2025-12-31,2.0,0.0,0.0,0,Монолит-кирпич,1,0.0,B,,,0.0,
33236,77,"д Зверево, д. Школа",АПРЕЛЕВКА С2,55.5037,36.9314,Типовой,2025-12-31,3.0,0.0,0.0,0,Монолит-кирпич,1,0.0,B,,,0.0,
33237,77,"д Зверево, д. Детский сад 2",АПРЕЛЕВКА С2,55.4975,36.9223,Типовой,2025-12-31,3.0,0.0,0.0,0,Монолит-кирпич,1,0.0,A+,,,0.0,
33127,77,"д Зверево, д. 33",АПРЕЛЕВКА С2,55.5008,36.928000000000004,Типовой,2019-07-24,3.0,18.0,923.45,0,Другое,1,0.0,B,51474.0,"2,7",0.0,
13087,77,"ул Вышгородская, д. 1",АПРЕЛЕВКА С2,55.4966,36.9143,Типовой,2017-06-23,3.0,120.0,829.65,0,Другое,1,0.0,B,46000.0,"2,7",0.0,
13086,77,"ул Борисоглебская Слобода, д. 7, корпус 2",АПРЕЛЕВКА С2,55.4965,36.9135,Типовой,2017-06-23,3.0,120.0,940.8,0,Другое,1,0.0,B,46000.0,"2,7",0.0,
33144,77,"д Зверево, д. 50",АПРЕЛЕВКА С2,55.5027,36.9296,Типовой,2021-12-31,3.0,23.0,1017.17,0,Другое,1,0.0,B,40018.0,"2,7",0.0,
13071,77,"ул Вышгородская, д. 13, корпус 3",АПРЕЛЕВКА С2,55.5,36.9163,Типовой,2019-07-24,3.0,120.0,829.65,0,Другое,1,0.0,B,46000.0,"2,7",0.0,
33147,77,"д Зверево, д. 53",АПРЕЛЕВКА С2,55.501999999999995,36.9301,Типовой,2021-12-31,3.0,75.0,4546.69,0,Другое,1,0.0,B,40018.0,"2,7",0.0,
13090,77,"ул Борисоглебская Слобода, д. 5",АПРЕЛЕВКА С2,55.495,36.9156,Типовой,2017-06-05,3.0,120.0,2060.92,0,Другое,1,0.0,B,46000.0,"2,7",0.0,
33148,77,"д Зверево, д. 54",АПРЕЛЕВКА С2,55.5027,36.9296,Типовой,2021-12-31,3.0,102.0,4397.32,0,Другое,1,0.0,B,40018.0,"2,7",0.0,
33149,77,"д Зверево, д. 55",АПРЕЛЕВКА С2,55.501999999999995,36.9301,Типовой,2021-12-31,3.0,39.0,2278.61,0,Другое,1,0.0,B,40000.0,"2,7",0.0,
33150,77,"д Зверево, д. 56",АПРЕЛЕВКА С2,55.5027,36.9296,Типовой,2021-12-31,3.0,51.0,2198.66,0,Другое,1,0.0,B,40000.0,"2,7",0.0,
33152,77,"д Зверево, д. 58",АПРЕЛЕВКА С2,55.5008,36.931999999999995,Типовой,2021-12-31,3.0,78.0,3315.18,0,Другое,1,0.0,B,40000.0,"2,7",0.0,
33153,77,"д Зверево, д. 59",АПРЕЛЕВКА С2,55.501000000000005,36.9323,Типовой,2021-12-31,3.0,23.0,1017.17,0,Другое,1,0.0,B,40000.0,"2,7",0.0,
33154,77,"д Зверево, д. 60",АПРЕЛЕВКА С2,55.5013,36.9324,Типовой,2021-12-31,3.0,51.0,2198.66,0,Другое,1,0.0,B,40000.0,"2,7",0.0,
33155,77,"д Зверево, д. 61",АПРЕЛЕВКА С2,55.4973,36.9276,Типовой,2021-12-31,3.0,60.0,2194.16,0,Другое,1,0.0,B,40000.0,"2,7",0.0,
13103,77,"д Зверево, ул, корпус 200",АПРЕЛЕВКА С2,55.4946,36.9174,Типовой,2021-06-01,3.0,120.0,1340.3,0,Другое,1,0.0,B,,"2,7",0.0,
33157,77,"д Зверево, д. 63",АПРЕЛЕВКА С2,55.4975,36.9283,Типовой,2021-12-31,3.0,48.0,2164.28,0,Другое,1,0.0,B,40000.0,"2,7",0.0,
13100,77,"ул Десятинная, д. 5",АПРЕЛЕВКА С2,55.4966,36.9174,Типовой,2018-06-28,3.0,120.0,5361.2,0,Другое,1,0.0,B,46000.0,"2,7",0.0,
33158,77,"д Зверево, д. 64",АПРЕЛЕВКА С2,55.4978,36.9284,Типовой,2021-12-31,3.0,51.0,2198.66,0,Другое,1,0.0,B,40000.0,"2,7",0.0,
13101,77,"ул Вышгородская, д. 2",АПРЕЛЕВКА С2,55.4966,36.9182,Типовой,2018-06-28,3.0,120.0,2680.6,0,Другое,1,0.0,B,460000.0,"2,7",0.0,
33159,77,"д Зверево, д. 65",АПРЕЛЕВКА С2,55.4981,36.9287,Типовой,2021-12-31,3.0,23.0,1017.17,0,Другое,1,0.0,B,40000.0,"2,7",0.0,
33160,77,"д Зверево, д. 66",АПРЕЛЕВКА С2,55.4983,36.929,Типовой,2021-12-31,3.0,23.0,1017.17,0,Другое,1,0.0,B,40000.0,"2,7",0.0,
13108,77,"ул Десятинная, д. 9",АПРЕЛЕВКА С2,55.497,36.9198,Типовой,2018-04-09,33.0,120.0,1340.3,0,Другое,1,0.0,B,46000.0,"2,7",0.0,
33161,77,"д Зверево, д. 67",АПРЕЛЕВКА С2,55.4984,36.9292,Типовой,2021-12-31,3.0,51.0,2198.66,0,Другое,1,0.0,B,40000.0,"2,7",0.0,
13107,77,"ул Десятинная, д. 11",АПРЕЛЕВКА С2,55.4978,36.9198,Типовой,2018-01-30,3.0,120.0,829.65,0,Другое,1,0.0,B,,"2,7",0.0,
13106,77,"ул Десятинная, д. 13",АПРЕЛЕВКА С2,55.4982,36.92,Типовой,2017-12-29,3.0,120.0,1881.6,0,Другое,1,0.0,B,46000.0,"2,7",0.0,
33163,77,"д Зверево, д. 69",АПРЕЛЕВКА С2,55.4988,36.9298,Типовой,2022-12-31,3.0,51.0,2198.66,0,Другое,1,0.0,B,40000.0,"2,7",0.0,
13104,77,"ул Десятинная, д. 15",АПРЕЛЕВКА С2,55.4981,36.9189,Типовой,2017-12-15,3.0,120.0,1881.6,0,Другое,1,0.0,B,46000.0,"2,7",0.0,
33164,77,"д Зверево, д. 70",АПРЕЛЕВКА С2,55.498999999999995,36.9301,Типовой,2022-12-31,3.0,78.0,4557.22,0,Другое,1,0.0,B,40000.0,"2,7",0.0,
13113,77,"ул Десятинная, д. 17, корпус 2",АПРЕЛЕВКА С2,55.4988,36.9189,Типовой,2017-12-29,3.0,120.0,829.65,0,Другое,1,0.0,B,46000.0,"2,7",0.0,
33187,77,"д Зверево, д. 93",АПРЕЛЕВКА С2,55.5065,36.9313,Типовой,2022-12-31,3.0,24.0,1082.14,0,Другое,1,0.0,B,40000.0,"2,7",0.0,
33190,77,"д Зверево, д. 96",АПРЕЛЕВКА С2,55.5061,36.9318,Типовой,2022-12-31,3.0,18.0,1026.64,0,Другое,1,0.0,B,40000.0,"2,7",0.0,
33168,77,"д Зверево, д. 74",АПРЕЛЕВКА С2,55.4999,36.9313,Типовой,2022-12-31,3.0,36.0,2268.08,0,Другое,1,0.0,B,40018.0,"2,7",0.0,
33170,77,"д Зверево, д. 76",АПРЕЛЕВКА С2,55.5002,36.9318,Типовой,2022-12-31,3.0,75.0,4546.69,0,Другое,1,0.0,B,40018.0,"2,7",0.0,
33195,77,"д Зверево, д. 101",АПРЕЛЕВКА С2,55.5054,36.933,Типовой,2022-12-31,3.0,39.0,2278.61,0,Другое,1,0.0,B,40018.0,"2,7",0.0,
33171,77,"д Зверево, д. 77",АПРЕЛЕВКА С2,55.5004,36.9321,Типовой,2022-12-31,3.0,51.0,2198.66,0,Другое,1,0.0,B,40018.0,"2,7",0.0,
33196,77,"д Зверево, д. 102",АПРЕЛЕВКА С2,55.5055,36.9337,Типовой,2022-12-31,3.0,57.0,3412.65,0,Другое,1,0.0,B,40018.0,"2,7",0.0,
33197,77,"д Зверево, д. 103",АПРЕЛЕВКА С2,55.5054,36.9341,Типовой,2022-12-31,3.0,78.0,4557.22,0,Другое,1,0.0,B,40000.0,"2,7",0.0,
33198,77,"д Зверево, д. 104",АПРЕЛЕВКА С2,55.5052,36.9343,Типовой,2022-12-31,3.0,39.0,2278.61,0,Другое,1,0.0,B,40000.0,"2,7",0.0,
33199,77,"д Зверево, д. 105",АПРЕЛЕВКА С2,55.5051,36.9349,Типовой,2022-12-31,3.0,39.0,2278.61,0,Другое,1,0.0,B,40000.0,"2,7",0.0,
33202,77,"д Зверево, д. 108",АПРЕЛЕВКА С2,55.5046,36.9343,Типовой,2022-12-31,3.0,39.0,2278.61,0,Другое,1,0.0,B,40018.0,"2,7",0.0,
33205,77,"д Зверево, д. 111",АПРЕЛЕВКА С2,55.505,36.9333,Типовой,2022-12-31,3.0,39.0,2278.61,0,Другое,1,0.0,B,40000.0,"2,7",0.0,
33207,77,"д Зверево, д. 113",АПРЕЛЕВКА С2,55.5054,36.9321,Типовой,2022-12-31,3.0,18.0,1026.64,0,Другое,1,0.0,B,40000.0,"2,7",0.0,
